review_id,user_id,business_id,stars,useful,funny,cool,text,date
zaFgnadSF7MjwH5MVDD5HA,KWwBFfizP7f6IDCiUl0Ckw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"We stopped in for breakfast because it was close to the hotel but we will come back for the amazing food and service. Great place for a bite if your in NOLA! The mimosas, fried green tomatoes and fresh homemade biscuits was food for the soul.",2014-06-11 16:14:29
Q8L9_SxP5GQTrPFi4IOBCQ,npaqVmBLp_bRk4DcraZYww,oBNrLz4EDhiscSlbOl8uAw,3,1,0,0,"Disapointment is the best way to describe my feeling towards the Banana Foster Pain  Perdu. It wasnt heavenly, it was simply dry bread with banana slices and syrup. Also, their biscuits are a bit dry for my taste. Their eggs are good, but nothing special. I did like the chicken on the St Charles Benedict though. Although they were super busy, their service was slow as it can get. It took twenty minutes to receive a water refill and an hour total of waiting for a seat and being seated before our food came out.

I wish I would have ordered something else, but oh well. Im pretty sure I would end up going to Surrey's Cafe anyways.",2015-06-08 20:37:04
YUKZDC4dqfCNuC7JWezf3A,zvpLxl6--LLIkEHTEVq0fA,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,Absolutely delicious! One of the best meals I have had in New Orleans. The menu is very creative and hip!,2014-10-11 15:51:03
lBd5ExFk7-iotK8yKP4RCQ,opN_UNLChpZEJ6gFnZ3ewQ,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,Breakfast was great. Had 3 little pigs portion was huge. Wife had shrimp and grits and was very pleased. Service was good. Was not disappointed at all. Maybe not a must eat but very good.,2014-07-13 15:55:46
-ExJUP9fDbyEVlDIMp5Jjg,fnq80kg8SpsGyApDApOXqQ,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,The portions were perfect. The mimosas were generous. The atmosphere was fun and family friendly. We all had something different and we were all thrilled with our choices. The service was friendly and engaging.,2017-02-19 23:27:23
NmqMS_Uzh9A2WEHKtKtEHg,6qeKghomv-xTraqxc_hIyw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"This place is ridiculous. Yeah, you gotta wait a minute to get a table but sooo worth it. I've been coming to NOLA for a long time and have to say probably the best food I have had yet. If you're not a foodie than don't bother but if you are you'll have multiple foodgasms. Our waitress Neoka was top notch. Service was impeccable. We will probably be back every time we come to NOLA. Have a brandy milk punch while you're there. Can't speak highly enough about this place!",2014-07-13 17:26:07
FB7zfiZKaq5taRyUJe1wUw,ft-zQNrmSXpG2heoTorC2w,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"Holy delicious. This was the perfect way to start the last day of my business trip to NOLA. The grits were divinely creamy, the biscuit was perfect. This is a must visit breakfast place.",2017-02-09 14:53:47
NZ0DdYcbzJZUyhfHF6PyZQ,88I0REWCu_nQFflpbKTDbA,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"Our family of four came here in a heavy rain for breakfast and loved it!  The staff is really good at organizing the flow of people and dishes in and out without ever losing a gracious pace for diners.  My Florentine omelet was outstanding, as were the sides of beautifully seasoned grits and the biggest delicious biscuit I've ever seen. The standard breakfast, three pigs omelet and blackstone eggs (Benedict-like) were given top marks by my family.  We were so glad we came!  Highly recommended.",2013-12-28 21:32:49
_167lEmSkFK_Gtg-Ea7_gA,296Z1-Fitre43iC0RjCOpg,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"Breakfast was good. 
Congested but worth it. 
Unfortunately they didn't have the morning margarita available in the morning ‍",2018-03-15 19:28:03
YN-9H6L34djtr7tSrtVf9Q,hMOqRMndXaSGkTQ6sggnmA,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,This is most definitely a breakfast stop you will want to make in NOLA. Alberto or Roberto (can't remember). Was most fabulous and helping us choose what to order. Again we ventured off our comfort zone of bacon and eggs and went for all the eggs Benedict. He told us there is one person who sits in the kitchen for eight hours making fresh biscuits every day. They're delish!,2018-05-08 17:22:37
2XnCGjQxBBtD6BEpTZ6wTA,o70ea8YvV9ScgRG9I_I9yg,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,Best breakfast place in town. A must stop on your travels. Great mimosas and Bloody Mary.,2017-10-02 03:17:47
gBYdYA2WR9YM1mkbnU-TqA,-vfuBhUJQ2qfNXQa4v2ksg,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"During busy season if you want to not wait in the very long wait line, download their app and add yourself to the list app they advertise on their site or get there early by 8am!! Eggs benedicts are a hit but their coffee can surely be improved.  My party of 4 coffee drinkers all left the coffee intact. We all basically ordered to tried the regular ham benedict, fried chicken benedict and pork benedict and shared. All 3 were delicious.",2018-01-09 22:18:48
2T4zoXVbC-sbwryO4VN2gg,Kv6lo6HHBBt-LaSUGm8-9A,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"OMG...came here upon a friends recomendation while I was in New Orleans and I am so glad we came.  While I will say that the wait can be long, the food is for sure worth it! It has become a for sure spot every time I am in New Orleans.  My usual order is the Chicken St. Charles, which is AH-mazing! Its a piece of fried chicken breast on a buttermilk biscuit with the best taso cream sauce I have ever tasted.  (Make sure you order an extra side of the taso sauce as you will likely want to drink it straight out the bowl)  The last time I went I ordered the half/half so it was 1 chicken st. charles and 1 of the eggs cochon.  The eggs cochon was delish!",2015-10-23 15:19:28
5bwn0CHz0PgK6vef0BjX-A,YAU1leOvBlevEr_HGQcrnA,oBNrLz4EDhiscSlbOl8uAw,1,0,0,0,"Not happy with the service at all. Had friends setup a table for 6, the wait was going to be 40 mins. We arrived 15 mins later. In the meantime, they sat our friends at a table for 6 but would not accept us when we arrived. We had to end up sitting at a separate table.",2017-05-13 19:17:07
2UDZbrHQaFsfQYvIiXH9_A,bjOAdFRT9pEJzOMTs_p0sA,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,Got the shrimp and grits and thought it wouldn't be filling but with the added biscuit this thing had me struggling to finish it. It was also really tasty and hit the spot for this big boy. My friends also all enjoyed their food. I'd definitely come here again just to taste the other treats on their menu.,2012-08-15 04:06:40
ewjMBTIPhNjwXzBUCayRFw,AnxsMThd2SOdcn4RfNr4Cw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"After being in town for a few days, I was tired of mediocre breakfasts from various spots near my hotel...and then I stumbled upon the ruby slipper.  I ate breakfast here every morning for the rest of my trip...Portions were huge....and the food was amazing...I got the corned beef bennie, which was pretty much the best corned beef hash I have ever ever had.....and don't even get me started on the biscuits.  Do yourself a favor and indulge...you won't have to eat for 12 hours...",2014-11-30 01:36:08
BCS6gv_v6RJS5G72t9YJsw,g23f1hguaWgu8moVySQibg,oBNrLz4EDhiscSlbOl8uAw,5,2,0,0,"OMG!!! Loved Loved this place. The breakfast was spot on I had the Shrimp and Grits with the biscuit and it was just what I was hoping for. Our waitress suggested adding the cheese to the grits and it is a must. This made for the perfect savory breakfast, but if you like sweet they have that too. I tried a bite of the French toast my partner ordered. It was heavenly, but after Tasting the shrimp & grits I didn't want anything more. I had to fend my partner off with my fork....

Our server, Erin C. was excellent she was spot on with suggestion, friendly, and very personable. She made us feel welcomed while dining with our 3yr old and definitely earned every bit of her tip. We love New Orleans and will definitely return. I highly recommend this place for breakfast/ brunch.",2017-05-26 01:08:06
7xcam5Kl6Ok_eAMHPyvJEw,RpwNK8twnrkwHabdQnXeFQ,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"Ruby Slipper was next to our hotel and it was delicious!

I'm not much of a breakfast person, so I ordered their chicken salad and fries. Their chicken salad was delicious! It was not too mayonnaise and the creole mustard added a nice kick! My friend had eggs Benedict and she thought they were delicious!

The only negative was the mimosa. I had the cranberry and my friend had The Ruby Slipper. We weren't impressed.

HIGHLY RECOMMEND YOU JOIN THE WAITLIST!",2018-04-04 15:54:15
k8yq5fHncqOgSideRI_RLw,f_R25x7ycJ37xvAaBL6csw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,Ordered the Bananas Foster Pain Perdue. Excellent and not too sweet as I feared when it arrived. Fun place but get there early in morn to avoid lines.,2015-02-16 15:01:21
aUJzzlHHMcZA9PTb7DOk6w,hC-ycjv-C_nS24XGcv-GFw,oBNrLz4EDhiscSlbOl8uAw,4,1,1,1,"Went to this restaurant for brunch on a Sunday morning around 11 am, clearly a busy time for this place, we ended up waiting about 40 minutes to get a table but it was worth the wait.  This was the only breakfast we actually had during our trip to New Orleans so I don't have much to compare it to, but the chicken Charles was delicious.  It was completely different from anything I have ever had for breakfast.  Almost like a spin off of eggs Benedict.  I only wish I had more sauce, one of my biscuits was covered and the other half was completely dry so that was a bummer,  
I also wasn't a huge fan of the bloody Mary's. I heard they were some of the best in the city so I was really excited to try those but they were a little too spicy for me, I couldn't finish it.

Overall the wait staff was really great, it was definitely a long wait between being seated and getting our food but we were constantly being checked on and our water was always full, and as usual everyone was super friendly! A good place to try out for breakfast, but seems to be pretty touristy so expect to wait!",2015-06-09 00:42:44
kUG6eFG4TmEQvlTFQU9aFw,DWR5x_6OQRdcTnyjC31UBg,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"Amazing food. Had the Gulf Fish and it made me smile. Atmosphere was great and I was fully satisfied. I also ordered the Irish coffee and it tasted great just couldn't taste the alcohol, which isn't a bad thing, just not sure if there was any. Either way amazing place :)",2016-02-11 23:52:14
m1aGO-_OkM6IfMd0ctBCMQ,BpO0JpQgtIyxDl3wyApHVQ,oBNrLz4EDhiscSlbOl8uAw,5,1,0,1,"Don't let the name through you off.  This is a GREAT, down-home, rustic, Southern cooking restaurant.

The many types of Eggs Benedict dishes are KILLER!  I recommend the Pork Cochon -truly amazing- and the fried chicken Benedict.

Jake , our server was a solid dude who provided great service.

I will definitely come back on my next trip to NOLA.",2016-05-19 14:00:22
LV1tbBd-REUeMz-BhhEhWw,_J4_4cG01UmcPlB0uqpmnw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,Had breakfast there. Great service. Great personnel. Thanks Rachael. The food was wonderful. Definitely will return. You get a lot for your buck,2018-07-17 00:56:01
vzJnepzLIhSBK6-bZiCXCA,Z6oaIuyLmyATi9QMF77-fg,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"Food was fabulous! Atmosphere was busy and crowded, But the staff was caring and attentive.",2013-04-10 17:46:47
chjUFFuklbHIPzBOud-uAQ,A2R1r10C_3skVE9XZOHC6w,oBNrLz4EDhiscSlbOl8uAw,5,1,0,0,"When you start off with a bacon infused Bloody Mary how can it be bad? Well... it can't! I had one of the local Benedicts. It was amazeballs! The biscuit was perfect, poached egg was just right and and fried chicken... yes fried chicken! I maybe shouldn't have done the second Bloody... oh well, when in Rome!",2016-10-26 15:14:52
BznOscD3BuePOlso6I-UmA,kdCFmJxuzZPFXmDYjKiRsA,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"This place has fresh food, unique dishes, and stellar drinks. Service is fast and friendly. Great breakfast/ brunch spot!",2018-05-29 01:17:58
JsRen0w_Hc_cev4B-WbAWw,hI0R4_Xph2eWfTYDDb1Mcw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,The food was amazing. The waitress and waiters work well together.  We love the restaurant. Get there early because there is usually a line to get in but it's worth the wait.,2016-05-31 02:43:01
F9OqPuhENiFmmm4VB6ownw,1LgCP37zhoTVMkOSnbYcOQ,oBNrLz4EDhiscSlbOl8uAw,2,0,0,0,"Food was good but COLD. Angela was our server, barely came to ask about food. Few staff members were rushing us to leave and kept asking for plates even though we asked for to go boxes 3 times. Wouldn't come to this location next time.",2013-01-02 19:26:20
kxvyPrguD1Txe7KhvRhD2g,F1sSjER3nRj3vg5NtaLXYQ,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"My family and I stopped by the  downtown location on Magazine St. The food was alright, the wait a little long, but my service from Jimmy was great. He was fast, efficient, polite and knew exactly how to handle the ""family with kids"" type of table.
Will be back again!",2014-09-09 17:50:08
zfhHcAMMEfhgntUw8YJGNg,rhga6qS6yoTDtwz6ybKXjQ,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,loveeee it!!!! the food looks beautiful abd our server julie is awesomeeeee! me and my friend are getting the gulf fish st peter which sounds like i'm going to go into a coma!!!!!!!,2017-04-19 17:08:29
RrPxpK5h9xdUU8pJ1RljKA,T7GbjwNL-llFNkGK5Kjbdw,oBNrLz4EDhiscSlbOl8uAw,5,1,0,0,"When we arrived at the restaurant we almost turned away because there's was a line out the door. We figured it would probably be that way at every breakfast/brunch spot in the area so we decided to stay. After about a 35-40 minute wait, we were seated. My husband had the ""Gulf Fish St. Peter.""  I ordered a short stack of pancakes with a side of potatoes. My sister in law had the ""BBQ Shrimp & Grits,"" and my brother had the French Toast. Everything was DELICIOUS! We were so glad we decided to stay at the restaurant.

P.S. order a mimosa! They are really good!",2015-12-05 18:50:02
jMBrhsrdUInUjp1YX2T3iQ,pZowmOf2ilvR8ODr7c1-yQ,oBNrLz4EDhiscSlbOl8uAw,5,2,0,1,"omg. this place was amazing!
got in on new years eve at 2pm (they were open one extra hour)...we waited 30 min before we got in, ran some quick errands and came back, it went fast the wait.
the food was amazing
cheesecake stuffed french toast is a real thing...and it was divine
i got the skinny omelette as well(hey i like to eat, dont judge!)
service was pretty great, our server had a great energy about her, very friendly and on point with her recs.
I do wish they served drinks in glassware rather than plastic (who drinks a bellini in a plastic cup?) but maybe that was a new years weekend thing
great place...
totally would recommend it!",2016-01-04 06:33:50
rj0wMZ-iK8M2V8VfQFi7-A,dg4QtDoA17S7-J_iF9cjmQ,oBNrLz4EDhiscSlbOl8uAw,4,1,0,0,"Was visiting NOLA with a couple of friends and this restaurant was recommended to us. It was a Saturday so we had to wait about 40 minutes but it was definitely well worth the wait! I ordered the Chicken St.Charles which is fried chicken benedict with a pork sauce. I usually don't order things that heavy but was in the mood for some Fried Chicken (...When in NOLA!) It was absolutely delicious! Usually you can't go wrong with fried chicken but this fried chicken was out of the world good! The combination of the crunch from the chicken, the soft buttery biscuit, and the savory creamy pork sauce made for the perfect bite. My friend ordered the banana foster French toast and was also very satisfied with her meal. I would highly recommend this brunch place to another friend.",2016-09-18 19:23:46
XI8IpbDdbfegmu-A07ZL0g,vOG9YFFFn_OMyItk4WEebw,oBNrLz4EDhiscSlbOl8uAw,4,2,0,1,"Breakfast all day. Egg Cochon - fatty meaty version of eggs benedict. Served with deconstructed pork (pulled pork). 
Banana foster pain perdu - dessert banana version of French toast
Red velvet pancakes with cool-aid (?) sauce 

All 3 were delicious. The serving sizes were huge but we didn't want anything to go to waste. We took our time and ate them all. 

Minus one star because the servers kept asking us if they could take our plates away when we were still eating. Not sure why there was such a rush. 1/3 of the restaurant was empty.",2012-12-04 07:35:55
G_kMlhs-tXQwz79x0x3g-Q,ruE_Ksszr9nD_-nvnVLgYA,oBNrLz4EDhiscSlbOl8uAw,5,1,0,0,"Enjoyed brunch and mimosas. The staff were very friendly and attentive and the food was amazing. I was pleasantly surprised. Needless to say, I also enjoyed the atmosphere. It was very light and airy.",2017-04-19 16:11:34
RtGVMbVAu_omvbsUNs5DBA,cuHwnGsYq-0NSk_NNqDBCg,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"Oh my buttermilk biscuit! This place is hands down the best breakfast I've ever had! While there was a wait (it was Mardi Gras, it's expected) and they don't have an indoor waiting area, I can't wait to go back this week for brunch again! We almost decided against not waiting but glad we waited. It's worth the wait!! There was about a 40 min wait when we got here. The actual wait only ended up being about 30 minutes. We were sat at the bar. I started with a mimosa and then ordered the migas dish (one of their house specialties) with a buttermilk biscuit on the side. If you're into tex mex, this dish is for you. The biscuit was definitely the best biscuit I've ever had. I highly recommend trying one here.  Amazing brunch place hands down! We came back again later that week and even took one of their buttermilk biscuits to go, which we nibbled on the next morning. I ordered the migas dish again on our second visit. I will post a photo of the migas dish. If there's a wait, just wait, trust me, it's worth the wait!",2014-04-01 15:34:59
o_g-d0AOP8E-GnKr7GUuvA,sws7O4Ek6gq6fTRA5d-rWw,oBNrLz4EDhiscSlbOl8uAw,4,1,0,0,"Came here for a rainy Saturday morning breakfast with group of 7 girlfriends vacationing in New Orleans for a long weekend.  What wonderful serendipity that Ruby Slipper was about one block away from our hotel!  (Although I would have walked much, much farther if I had known how great was the food is at this place!)  

Line was long but it moved fairly fast.  The host was very accommodating when I told him we were a party of 7.  First he suggested we split into 4 and 3, which given how crowded the place was and how hungry we were, was fine.  Host asked if this was special occasion, I shared we were visiting from Philadelphia to celebrate bachelorette style.  When our turn came up for seating, host surprised us with being able to seat all 7 of us at a table.  Kudos!! 

Now food: to die for. Simple.  Just some of the items in our order included oatmeal raisin pancake (delicious and moist, syrup not needed really), fried green tomatoes (fabulous, the remoulade was delicious), bananas foster french toast (yes, with french bread; heavenly combo of plentiful bananas, raisins, hint of rum, and not-too-soggy bread), mushroom omelette with brie (such a meltingly savory combo), and shrimp grits (perfect texture for grits, fab flavor for cajun shrimp). 

Coffee: very nice quality, not watery weak, not heavily burnt, just perfect. 

I give 5 stars for absolutely perfect in all areas.  This was close, very close.  Only thing is that servers seemed a little rushed, confused, and busy.  I'm not saying service was terrible, it was not.  It just could have  been a tad better organized/attentive.  The host and the food more than made up for that though!",2012-04-28 13:42:11
lg40KGTy2bL6c-Ib-LXaRw,dnoj3ZI_uR-kdYzKc6lo9Q,oBNrLz4EDhiscSlbOl8uAw,3,0,0,0,"Ok so on our jazz fest tour we grabbed brunch here on a busy Saturday. Lots and lots of different benedicts, lots of options. Waiter was good, bloodys were better. So I got the Costa Rican/beans and rice w chorizo and egg w a side of grits, the big guy had an omelette and the chicks got several diff variations of Benedict. Hash, fried chicken, pulled pork...all we're good BUT we had to wait a long time for silverware AND the food wasn't hot. Tepid, Luke warm, not hot. Jumpin Jesus get it right people. I do have to confess...hands down the best grits ever. For reals. That alone is worth the trip. All in all a solid 3 stars for the cool funky vibe, great morning drinks, challenging menu. If the food was actually hot and we had silverware...3 3/4",2017-04-30 14:35:23
MVoEjHBg392Oa-MarVXsuQ,Q9HdU2KhuXvbY0NBpXaD1Q,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"Food and the service was amazing - totally worth the wait! 

My only complaint is the larger manager. While waiting for our table I watched him be rude to a number of customers in addition to us.",2013-12-29 04:28:53
cgRTKAd-X5vVK0DsweOCUw,Q2lcJ3tMnL2GMt9HjFUAHw,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,Tried this place because it was highly recommended. The line is long but the secret is to use to nowaitapp... as soon as we got there we were seated. I got the bananas foster and my boyfriend got the eggs cochon (eggs fried over hard). The bananas foster was good but a little too sweet for me (portion sizes are pretty large). I liked the eggs cochon. A good place to try at least once.,2016-03-07 14:08:11
VePTcP_fhXU7QPmF_9VipA,dn5nxTCJ_ykdbKxqIeddYw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"This place is amazing! First of all, don't come here if you want a healthy breakfast. Get ready to feel disgusting once the adventure is over. Went here based on hotel recommendations. Thursday morning (10:30 am) with no wait. Couldn't understand the waiter when I asked a couple of questions about the dishes. But hey, please excuse us.... getting used to the accent since we are from the northeast. Ordered the Costa Rica - delicious! My husband ordered the Cochon - biscuit with a massive amount of pork. He loved it but it was way too much! If you order this dish, share it! Mimosa was just the right size for the price ($10 for a huge glass). Our waiter was super....and cute :-). He was able to split the bill (in town for a conference). Will definitely come again but I need a brake to clear out my arteries!",2014-09-25 21:21:48
TmCyMMEIeSCKFM2Tegn8jQ,jP77k2rZ63vx4UZSmLhRwg,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"A NOLA breakfast that lives up to the hype. Potatoes were done perfectly, service was fast and friendly. Get there early and be prepared to wait in line.",2015-04-01 21:52:00
i2scW4P6LAufSfukL9sNLQ,t1YzQirpLKzqtqvdJolNyw,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,"Amazing food, atmosphere, and prices.  I was seated immediately st the bar.  All the staff are friendly, food is extraordinary high quality. A NOLA must see!",2017-06-17 21:28:30
Yy2TGTGkQRQtJnhAO5-sEQ,pokS1Pi1Ib-9JTF97NsFAQ,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,"GET THE APP. The wait is always long, today we were told 1- 1.5 hours. Being from New Orleans, we never go to ""chain"" places or tourist traps, but this place was worth it. Standing in the freezing cold, we noticed people walking up saying they got a text message to be seated. We saw people behind us get seated before us. We caught on to this ""app"" buzz and opted in. After downloading the app, we put our name on the waiting list and were texted for a table within 10 mins!!! GET THE APP! I'm not sure why these even have a hostess stand taking names.....",2016-01-17 17:19:10
m2eTEfQNKmJ4sx5FWg7D-g,oSKt5dljxVV13zEJv0yPXw,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,My boyfriend and I visited for brunch. The wait was rather long wish we would have gotten there earlier. We had mimosas as we waited so that made it fun. Food and drinks were amazing as was the latte with nutmeg and yummy goodness.,2018-05-28 20:41:57
Fi7ERubfjWPfQPBHcseXAg,6CI_79wAVxAFiR5-Ob3oKw,oBNrLz4EDhiscSlbOl8uAw,5,1,0,0,Fantastic service and great affordable food. I mixed and matched my eggs Benedict with the fried chicken and the pork at my waitress's suggestion. And she gave me a to-go cup of coffee with my check! Great option for casual breakfast.,2016-03-18 13:33:09
JPJO88VSTZk-6DUXuOFJfg,Tjxucq2B8zeKCYcNC7hyFA,oBNrLz4EDhiscSlbOl8uAw,5,0,0,0,My family has been recommending Ruby Slipper for years and I've finally gone and loved it. We got the eggs Benedict trio and the cannoli pancakes and shared some sweet and savory. The cochon de lait Benedict was the resounding favorite! We will be making this a standard!,2018-05-08 19:54:15
gN3-ghfx7rVtpz5pvJSV0Q,5TEx7FuzSgYdKCHO0YHXYQ,oBNrLz4EDhiscSlbOl8uAw,1,0,0,0,"We had the CBH Benedict & Eggs Cochon and 2 bloody Mary's and a side of potatoes.It was spendy considering you have to get potatoes on the side, but i also had to hightail to a nearby hotel to use the bathroom. The food was tasty but something wasn't right with it. Let's just say my bowel was IRATE! Service mediocre at best kind of a get em in get em out kind of deal. I'll stick with smaller less touristy establishments.",2013-02-21 20:47:53
C_1Yh0ZGfAjHjURqoCrDBg,imhTIKvmhKnGYQj-lQ6Ajg,oBNrLz4EDhiscSlbOl8uAw,4,0,0,0,Goo brunch option in New Orleans. I used the yelp feature to add my name to the waitlist before walking over from the French quarter. So the wait was very short once we arrived. Nice atmosphere and good food and drink options.,2018-03-04 01:22:28
